"Bootstrap_run","Emax_per_day","EC50_ug_mL"
722,83.2383370284599,0.268413747591544
723,65.1730047834113,0.0963807413661063
724,68.4962367222501,0.141853224797577
725,66.7243998252319,0.0949519843919957
726,69.0285403171165,0.155294759832904
727,70.6238300539494,0.146858442374908
728,69.9605436049702,0.187247139195686
729,67.1460117158923,0.168051858930309
730,67.7018705210675,0.233773566481205
731,84.0749339155317,0.267025576707384
732,75.6666168089303,0.145021001301559
733,82.0032765091916,0.189161396024185
734,68.6781407151011,0.100676434094598
735,82.1947197845406,0.337322086742787
736,79.995682192229,0.23462942090476
737,67.4088216532738,0.125470528609506
738,82.2125708419665,0.20641713867023
